-5.8710000000 0.0826220000
-5.8234000000 0.0733240000
-5.7758000000 0.0174440000
-5.7281000000 0.0058319000
-5.6805000000 0.0142420000
-5.6329000000 0.0243810000
-5.5852000000 0.0171010000
-5.5376000000 0.0039857000
-5.4900000000 0.0043139000
-5.4423000000 0.0019966000
-5.3947000000 0.0029796000
-5.3471000000 0.0021119000
-5.2994000000 0.0072740000
-5.2518000000 0.0084104000
-5.2042000000 0.0021656000
-5.1565000000 0.0035124000
-5.1089000000 0.0017952000
-5.0612000000 0.0030274000
-5.0136000000 0.0028226000
-4.9660000000 0.0011389000
-4.9183000000 0.0023061000
-4.8707000000 0.0013529000
-4.8231000000 0.0022518000
-4.7754000000 0.0019533000
-4.7278000000 0.0011703000
-4.6802000000 0.0010078000
-4.6325000000 0.0016093000
-4.5849000000 0.0011232000
-4.5373000000 0.0022714000
-4.4896000000 0.0027538000
-4.4420000000 0.0017640000
-4.3944000000 0.0027404000
-4.3467000000 0.0021343000
-4.2991000000 0.0062523000
-4.2514000000 0.0067780000
-4.2038000000 0.0035192000
-4.1562000000 0.0021892000
-4.1085000000 0.0041692000
-4.0609000000 0.0049832000
-4.0133000000 0.0126080000
-3.9656000000 0.0434250000
-3.9180000000 0.0535470000
-3.8704000000 0.0376440000
-3.8227000000 0.0315240000
-3.7751000000 0.0837500000
-3.7275000000 0.1848000000
-3.6798000000 0.1740200000
-3.6322000000 0.0633650000
-3.5846000000 0.0234290000
-3.5369000000 0.0384640000
-3.4893000000 0.0404440000
-3.4416000000 0.0287540000
-3.3940000000 0.0093493000
-3.3464000000 0.0042790000
-3.2987000000 0.0050290000
-3.2511000000 0.0037727000
-3.2035000000 0.0052097000
-3.1558000000 0.0062572000
-3.1082000000 0.0068392000
-3.0606000000 0.0050926000
-3.0129000000 0.0042362000
-2.9653000000 0.0036608000
-2.9177000000 0.0055602000
-2.8700000000 0.0034592000
-2.8224000000 0.0046555000
-2.7748000000 0.0044838000
-2.7271000000 0.0038558000
-2.6795000000 0.0074655000
-2.6318000000 0.0053233000
-2.5842000000 0.0029529000
-2.5366000000 0.0042265000
-2.4889000000 0.0049858000
-2.4413000000 0.0053613000
-2.3937000000 0.0158850000
-2.3460000000 0.0098518000
-2.2984000000 0.0123720000
-2.2508000000 0.0109350000
-2.2031000000 0.0216280000
-2.1555000000 0.0473470000
-2.1079000000 0.0335740000
-2.0602000000 0.0183290000
-2.0126000000 0.0225420000
-1.9650000000 0.0471300000
-1.9173000000 0.0461310000
-1.8697000000 0.3517600000
-1.8220000000 0.6436700000
-1.7744000000 0.4789000000
-1.7268000000 0.2286800000
-1.6791000000 0.4450600000
