  Nz=Nparall      Px    
 -2.5794E+01  8.5592E-06
 -2.5783E+01  8.7668E-06
 -2.5771E+01  9.2619E-06
 -2.5759E+01  1.0601E-05
 -2.5747E+01  1.3303E-05
 -2.5735E+01  1.7545E-05
 -2.5723E+01  2.2969E-05
 -2.5711E+01  2.8711E-05
 -2.5699E+01  3.3671E-05
 -2.5687E+01  3.6887E-05
 -2.5675E+01  3.7866E-05
 -2.5663E+01  3.6700E-05
 -2.5652E+01  3.3939E-05
 -2.5640E+01  3.0294E-05
 -2.5628E+01  2.6351E-05
 -2.5616E+01  2.2448E-05
 -2.5604E+01  1.8797E-05
 -2.5592E+01  1.5760E-05
 -2.5580E+01  1.4100E-05
 -2.5568E+01  1.5000E-05
 -2.5556E+01  1.9745E-05
 -2.5544E+01  2.9166E-05
 -2.5532E+01  4.3051E-05
 -2.5521E+01  5.9845E-05
 -2.5509E+01  7.6849E-05
 -2.5497E+01  9.0903E-05
 -2.5485E+01  9.9347E-05
 -2.5473E+01  1.0086E-04
 -2.5461E+01  9.5830E-05
 -2.5449E+01  8.6081E-05
 -2.5437E+01  7.4114E-05
 -2.5425E+01  6.2180E-05
 -2.5413E+01  5.1620E-05
 -2.5401E+01  4.2758E-05
 -2.5390E+01  3.5337E-05
 -2.5378E+01  2.9221E-05
 -2.5366E+01  2.4923E-05
 -2.5354E+01  2.3606E-05
 -2.5342E+01  2.6481E-05
 -2.5330E+01  3.3899E-05
 -2.5318E+01  4.4679E-05
 -2.5306E+01  5.6177E-05
 -2.5294E+01  6.5317E-05
 -2.5282E+01  7.0290E-05
 -2.5271E+01  7.2220E-05
 -2.5259E+01  7.5912E-05
 -2.5247E+01  8.9069E-05
 -2.5235E+01  1.1991E-04
 -2.5223E+01  1.7393E-04
 -2.5211E+01  2.5087E-04
 -2.5199E+01  3.4335E-04
 -2.5187E+01  4.3776E-04
 -2.5175E+01  5.1747E-04
 -2.5163E+01  5.6723E-04
 -2.5151E+01  5.7748E-04
 -2.5140E+01  5.4679E-04
 -2.5128E+01  4.8206E-04
 -2.5116E+01  3.9622E-04
 -2.5104E+01  3.0479E-04
 -2.5092E+01  2.2256E-04
 -2.5080E+01  1.6167E-04
 -2.5068E+01  1.3133E-04
 -2.5056E+01  1.3894E-04
 -2.5044E+01  1.9104E-04
 -2.5032E+01  2.9309E-04
 -2.5020E+01  4.4723E-04
 -2.5009E+01  6.4876E-04
 -2.4997E+01  8.8272E-04
 -2.4985E+01  1.1227E-03
 -2.4973E+01  1.3337E-03
 -2.4961E+01  1.4783E-03
 -2.4949E+01  1.5264E-03
 -2.4937E+01  1.4637E-03
 -2.4925E+01  1.2970E-03
 -2.4913E+01  1.0545E-03
 -2.4901E+01  7.7900E-04
 -2.4889E+01  5.1784E-04
 -2.4878E+01  3.1122E-04
 -2.4866E+01  1.8304E-04
 -2.4854E+01  1.3712E-04
 -2.4842E+01  1.5948E-04
 -2.4830E+01  2.2546E-04
 -2.4818E+01  3.0877E-04
 -2.4806E+01  3.8921E-04
 -2.4794E+01  4.5631E-04
 -2.4782E+01  5.0844E-04
 -2.4770E+01  5.4850E-04
 -2.4758E+01  5.7871E-04
 -2.4747E+01  5.9716E-04
 -2.4735E+01  5.9763E-04
 -2.4723E+01  5.7272E-04
 -2.4711E+01  5.1848E-04
 -2.4699E+01  4.3823E-04
 -2.4687E+01  3.4352E-04
 -2.4675E+01  2.5145E-04
 -2.4663E+01  1.7921E-04
 -2.4651E+01  1.3812E-04
 -2.4639E+01  1.2957E-04
 -2.4627E+01  1.4463E-04
 -2.4616E+01  1.6756E-04
 -2.4604E+01  1.8189E-04
 -2.4592E+01  1.7667E-04
 -2.4580E+01  1.5049E-04
 -2.4568E+01  1.1164E-04
 -2.4556E+01  7.4575E-05
 -2.4544E+01  5.4116E-05
 -2.4532E+01  5.9746E-05
 -2.4520E+01  9.2204E-05
 -2.4508E+01  1.4351E-04
 -2.4496E+01  2.0017E-04
 -2.4485E+01  2.4799E-04
 -2.4473E+01  2.7676E-04
 -2.4461E+01  2.8282E-04
 -2.4449E+01  2.6912E-04
 -2.4437E+01  2.4281E-04
 -2.4425E+01  2.1195E-04
 -2.4413E+01  1.8251E-04
 -2.4401E+01  1.5706E-04
 -2.4389E+01  1.3517E-04
 -2.4377E+01  1.1510E-04
 -2.4365E+01  9.5772E-05
 -2.4354E+01  7.7890E-05
 -2.4342E+01  6.3851E-05
 -2.4330E+01  5.6543E-05
 -2.4318E+01  5.7737E-05
 -2.4306E+01  6.6919E-05
 -2.4294E+01  8.1139E-05
 -2.4282E+01  9.5956E-05
 -2.4270E+01  1.0702E-04
 -2.4258E+01  1.1159E-04
 -2.4246E+01  1.0938E-04
 -2.4234E+01  1.0238E-04
 -2.4223E+01  9.3864E-05
 -2.4211E+01  8.7112E-05
 -2.4199E+01  8.4273E-05
 -2.4187E+01  8.5895E-05
 -2.4175E+01  9.1098E-05
 -2.4163E+01  9.8201E-05
 -2.4151E+01  1.0540E-04
 -2.4139E+01  1.1122E-04
 -2.4127E+01  1.1456E-04
 -2.4115E+01  1.1459E-04
 -2.4103E+01  1.1062E-04
 -2.4092E+01  1.0223E-04
 -2.4080E+01  8.9648E-05
 -2.4068E+01  7.4170E-05
 -2.4056E+01  5.8396E-05
 -2.4044E+01  4.5953E-05
 -2.4032E+01  4.0717E-05
 -2.4020E+01  4.5711E-05
 -2.4008E+01  6.2093E-05
 -2.3996E+01  8.8602E-05
 -2.3984E+01  1.2171E-04
 -2.3972E+01  1.5644E-04
 -2.3961E+01  1.8753E-04
 -2.3949E+01  2.1065E-04
 -2.3937E+01  2.2316E-04
 -2.3925E+01  2.2438E-04
 -2.3913E+01  2.1526E-04
 -2.3901E+01  1.9781E-04
 -2.3889E+01  1.7445E-04
 -2.3877E+01  1.4766E-04
 -2.3865E+01  1.1984E-04
 -2.3853E+01  9.3307E-05
 -2.3841E+01  7.0321E-05
 -2.3830E+01  5.2946E-05
 -2.3818E+01  4.2705E-05
 -2.3806E+01  4.0184E-05
 -2.3794E+01  4.4760E-05
 -2.3782E+01  5.4621E-05
 -2.3770E+01  6.7120E-05
 -2.3758E+01  7.9368E-05
 -2.3746E+01  8.8881E-05
 -2.3734E+01  9.4084E-05
 -2.3722E+01  9.4536E-05
 -2.3710E+01  9.0840E-05
 -2.3699E+01  8.4336E-05
 -2.3687E+01  7.6688E-05
 -2.3675E+01  6.9513E-05
 -2.3663E+01  6.4104E-05
 -2.3651E+01  6.1275E-05
 -2.3639E+01  6.1285E-05
 -2.3627E+01  6.3823E-05
 -2.3615E+01  6.8041E-05
 -2.3603E+01  7.2673E-05
 -2.3591E+01  7.6245E-05
 -2.3579E+01  7.7400E-05
 -2.3568E+01  7.5245E-05
 -2.3556E+01  6.9635E-05
 -2.3544E+01  6.1298E-05
 -2.3532E+01  5.1731E-05
 -2.3520E+01  4.2900E-05
 -2.3508E+01  3.6834E-05
 -2.3496E+01  3.5230E-05
 -2.3484E+01  3.9188E-05
 -2.3472E+01  4.9072E-05
 -2.3460E+01  6.4505E-05
 -2.3448E+01  8.4417E-05
 -2.3437E+01  1.0712E-04
 -2.3425E+01  1.3037E-04
 -2.3413E+01  1.5160E-04
 -2.3401E+01  1.6809E-04
 -2.3389E+01  1.7747E-04
 -2.3377E+01  1.7812E-04
 -2.3365E+01  1.6962E-04
 -2.3353E+01  1.5296E-04
 -2.3341E+01  1.3043E-04
 -2.3329E+01  1.0528E-04
 -2.3317E+01  8.1002E-05
 -2.3306E+01  6.0700E-05
 -2.3294E+01  4.6499E-05
 -2.3282E+01  3.9279E-05
 -2.3270E+01  3.8719E-05
 -2.3258E+01  4.3572E-05
 -2.3246E+01  5.2058E-05
 -2.3234E+01  6.2275E-05
 -2.3222E+01  7.2566E-05
 -2.3210E+01  8.1868E-05
 -2.3198E+01  9.0006E-05
 -2.3186E+01  9.7904E-05
 -2.3175E+01  1.0756E-04
 -2.3163E+01  1.2173E-04
 -2.3151E+01  1.4313E-04
 -2.3139E+01  1.7352E-04
 -2.3127E+01  2.1259E-04
 -2.3115E+01  2.5731E-04
 -2.3103E+01  3.0196E-04
 -2.3091E+01  3.3908E-04
 -2.3079E+01  3.6118E-04
 -2.3067E+01  3.6275E-04
 -2.3055E+01  3.4202E-04
 -2.3044E+01  3.0169E-04
 -2.3032E+01  2.4858E-04
 -2.3020E+01  1.9225E-04
 -2.3008E+01  1.4309E-04
 -2.2996E+01  1.1059E-04
 -2.2984E+01  1.0210E-04
 -2.2972E+01  1.2228E-04
 -2.2960E+01  1.7311E-04
 -2.2948E+01  2.5393E-04
 -2.2936E+01  3.6123E-04
 -2.2924E+01  4.8804E-04
 -2.2913E+01  6.2333E-04
 -2.2901E+01  7.5206E-04
 -2.2889E+01  8.5654E-04
 -2.2877E+01  9.1928E-04
 -2.2865E+01  9.2702E-04
 -2.2853E+01  8.7469E-04
 -2.2841E+01  7.6784E-04
 -2.2829E+01  6.2251E-04
 -2.2817E+01  4.6214E-04
 -2.2805E+01  3.1231E-04
 -2.2793E+01  1.9475E-04
 -2.2782E+01  1.2248E-04
 -2.2770E+01  9.7558E-05
 -2.2758E+01  1.1209E-04
 -2.2746E+01  1.5198E-04
 -2.2734E+01  2.0194E-04
 -2.2722E+01  2.4986E-04
 -2.2710E+01  2.8913E-04
 -2.2698E+01  3.1828E-04
 -2.2686E+01  3.3874E-04
 -2.2674E+01  3.5181E-04
 -2.2662E+01  3.5672E-04
 -2.2651E+01  3.5038E-04
 -2.2639E+01  3.2903E-04
 -2.2627E+01  2.9092E-04
 -2.2615E+01  2.3845E-04
 -2.2603E+01  1.7869E-04
 -2.2591E+01  1.2179E-04
 -2.2579E+01  7.7745E-05
 -2.2567E+01  5.2883E-05
 -2.2555E+01  4.7571E-05
 -2.2543E+01  5.6149E-05
 -2.2531E+01  6.9230E-05
 -2.2520E+01  7.7442E-05
 -2.2508E+01  7.5065E-05
 -2.2496E+01  6.2082E-05
 -2.2484E+01  4.3836E-05
 -2.2472E+01  2.8494E-05
 -2.2460E+01  2.3436E-05
 -2.2448E+01  3.2099E-05
 -2.2436E+01  5.2566E-05
 -2.2424E+01  7.8421E-05
 -2.2412E+01  1.0140E-04
 -2.2400E+01  1.1466E-04
 -2.2389E+01  1.1523E-04
 -2.2377E+01  1.0477E-04
 -2.2365E+01  8.8376E-05
 -2.2353E+01  7.2105E-05
 -2.2341E+01  6.0441E-05
 -2.2329E+01  5.4721E-05
 -2.2317E+01  5.3149E-05
 -2.2305E+01  5.2238E-05
 -2.2293E+01  4.8880E-05
 -2.2281E+01  4.2031E-05
 -2.2269E+01  3.3236E-05
 -2.2258E+01  2.5817E-05
 -2.2246E+01  2.3152E-05
 -2.2234E+01  2.6927E-05
 -2.2222E+01  3.6164E-05
 -2.2210E+01  4.7513E-05
 -2.2198E+01  5.6628E-05
 -2.2186E+01  6.0008E-05
 -2.2174E+01  5.6477E-05
 -2.2162E+01  4.7649E-05
 -2.2150E+01  3.7224E-05
 -2.2138E+01  2.9457E-05
 -2.2127E+01  2.7492E-05
 -2.2115E+01  3.2259E-05
 -2.2103E+01  4.2357E-05
 -2.2091E+01  5.4860E-05
 -2.2079E+01  6.6611E-05
 -2.2067E+01  7.5390E-05
 -2.2055E+01  8.0458E-05
 -2.2043E+01  8.2336E-05
 -2.2031E+01  8.2044E-05
 -2.2019E+01  8.0256E-05
 -2.2007E+01  7.6850E-05
 -2.1996E+01  7.1092E-05
 -2.1984E+01  6.2342E-05
 -2.1972E+01  5.0918E-05
 -2.1960E+01  3.8641E-05
 -2.1948E+01  2.8722E-05
 -2.1936E+01  2.4955E-05
 -2.1924E+01  3.0489E-05
 -2.1912E+01  4.6653E-05
 -2.1900E+01  7.2299E-05
 -2.1888E+01  1.0392E-04
 -2.1876E+01  1.3652E-04
 -2.1865E+01  1.6484E-04
 -2.1853E+01  1.8465E-04
 -2.1841E+01  1.9355E-04
 -2.1829E+01  1.9118E-04
 -2.1817E+01  1.7893E-04
 -2.1805E+01  1.5925E-04
 -2.1793E+01  1.3497E-04
 -2.1781E+01  1.0883E-04
 -2.1769E+01  8.3285E-05
 -2.1757E+01  6.0432E-05
 -2.1745E+01  4.2080E-05
 -2.1734E+01  2.9650E-05
 -2.1722E+01  2.3979E-05
 -2.1710E+01  2.5060E-05
 -2.1698E+01  3.1892E-05
 -2.1686E+01  4.2542E-05
 -2.1674E+01  5.4489E-05
 -2.1662E+01  6.5173E-05
 -2.1650E+01  7.2573E-05
 -2.1638E+01  7.5651E-05
 -2.1626E+01  7.4494E-05
 -2.1614E+01  7.0137E-05
 -2.1603E+01  6.4140E-05
 -2.1591E+01  5.8078E-05
 -2.1579E+01  5.3112E-05
 -2.1567E+01  4.9768E-05
 -2.1555E+01  4.7947E-05
 -2.1543E+01  4.7113E-05
 -2.1531E+01  4.6549E-05
 -2.1519E+01  4.5595E-05
 -2.1507E+01  4.3779E-05
 -2.1495E+01  4.0859E-05
 -2.1483E+01  3.6807E-05
 -2.1472E+01  3.1784E-05
 -2.1460E+01  2.6154E-05
 -2.1448E+01  2.0525E-05
 -2.1436E+01  1.5769E-05
 -2.1424E+01  1.2974E-05
 -2.1412E+01  1.3271E-05
 -2.1400E+01  1.7567E-05
 -2.1388E+01  2.6223E-05
 -2.1376E+01  3.8813E-05
 -2.1364E+01  5.4035E-05
 -2.1353E+01  6.9865E-05
 -2.1341E+01  8.3924E-05
 -2.1329E+01  9.3983E-05
 -2.1317E+01  9.8463E-05
 -2.1305E+01  9.6772E-05
 -2.1293E+01  8.9402E-05
 -2.1281E+01  7.7740E-05
 -2.1269E+01  6.3684E-05
 -2.1257E+01  4.9206E-05
 -2.1245E+01  3.5974E-05
 -2.1233E+01  2.5159E-05
 -2.1222E+01  1.7407E-05
 -2.1210E+01  1.2942E-05
 -2.1198E+01  1.1686E-05
 -2.1186E+01  1.3327E-05
 -2.1174E+01  1.7311E-05
 -2.1162E+01  2.2801E-05
 -2.1150E+01  2.8708E-05
 -2.1138E+01  3.3845E-05
 -2.1126E+01  3.7232E-05
 -2.1114E+01  3.8457E-05
 -2.1102E+01  3.7927E-05
 -2.1091E+01  3.6882E-05
 -2.1079E+01  3.7062E-05
 -2.1067E+01  4.0117E-05
 -2.1055E+01  4.6936E-05
 -2.1043E+01  5.7167E-05
 -2.1031E+01  6.9136E-05
 -2.1019E+01  8.0244E-05
 -2.1007E+01  8.7740E-05
 -2.0995E+01  8.9589E-05
 -2.0983E+01  8.5121E-05
 -2.0971E+01  7.5211E-05
 -2.0960E+01  6.1940E-05
 -2.0948E+01  4.7903E-05
 -2.0936E+01  3.5473E-05
 -2.0924E+01  2.6336E-05
 -2.0912E+01  2.1457E-05
 -2.0900E+01  2.1416E-05
 -2.0888E+01  2.6865E-05
 -2.0876E+01  3.8752E-05
 -2.0864E+01  5.8094E-05
 -2.0852E+01  8.5286E-05
 -2.0840E+01  1.1922E-04
 -2.0829E+01  1.5667E-04
 -2.0817E+01  1.9230E-04
 -2.0805E+01  2.1965E-04
 -2.0793E+01  2.3272E-04
 -2.0781E+01  2.2785E-04
 -2.0769E+01  2.0509E-04
 -2.0757E+01  1.6854E-04
 -2.0745E+01  1.2545E-04
 -2.0733E+01  8.4304E-05
 -2.0721E+01  5.2484E-05
 -2.0709E+01  3.4372E-05
 -2.0698E+01  3.0441E-05
 -2.0686E+01  3.7653E-05
 -2.0674E+01  5.0929E-05
 -2.0662E+01  6.5074E-05
 -2.0650E+01  7.6443E-05
 -2.0638E+01  8.3740E-05
 -2.0626E+01  8.7794E-05
 -2.0614E+01  9.0543E-05
 -2.0602E+01  9.3773E-05
 -2.0590E+01  9.8212E-05
 -2.0578E+01  1.0333E-04
 -2.0567E+01  1.0788E-04
 -2.0555E+01  1.1085E-04
 -2.0543E+01  1.1222E-04
 -2.0531E+01  1.1330E-04
 -2.0519E+01  1.1617E-04
 -2.0507E+01  1.2267E-04
 -2.0495E+01  1.3330E-04
 -2.0483E+01  1.4648E-04
 -2.0471E+01  1.5872E-04
 -2.0459E+01  1.6560E-04
 -2.0447E+01  1.6328E-04
 -2.0436E+01  1.5000E-04
 -2.0424E+01  1.2709E-04
 -2.0412E+01  9.8910E-05
 -2.0400E+01  7.2005E-05
 -2.0388E+01  5.3491E-05
 -2.0376E+01  4.9310E-05
 -2.0364E+01  6.2798E-05
 -2.0352E+01  9.3950E-05
 -2.0340E+01  1.3949E-04
 -2.0328E+01  1.9363E-04
 -2.0316E+01  2.4921E-04
 -2.0305E+01  2.9895E-04
 -2.0293E+01  3.3650E-04
 -2.0281E+01  3.5734E-04
 -2.0269E+01  3.5919E-04
 -2.0257E+01  3.4227E-04
 -2.0245E+01  3.0914E-04
 -2.0233E+01  2.6432E-04
 -2.0221E+01  2.1359E-04
 -2.0209E+01  1.6319E-04
 -2.0197E+01  1.1889E-04
 -2.0185E+01  8.5192E-05
 -2.0174E+01  6.4682E-05
 -2.0162E+01  5.7844E-05
 -2.0150E+01  6.3169E-05
 -2.0138E+01  7.7629E-05
 -2.0126E+01  9.7323E-05
 -2.0114E+01  1.1817E-04
 -2.0102E+01  1.3649E-04
 -2.0090E+01  1.4948E-04
 -2.0078E+01  1.5543E-04
 -2.0066E+01  1.5387E-04
 -2.0054E+01  1.4550E-04
 -2.0043E+01  1.3202E-04
 -2.0031E+01  1.1570E-04
 -2.0019E+01  9.8992E-05
 -2.0007E+01  8.4011E-05
 -1.9995E+01  7.2119E-05
 -1.9983E+01  6.3703E-05
 -1.9971E+01  5.8217E-05
 -1.9959E+01  5.4499E-05
 -1.9947E+01  5.1253E-05
 -1.9935E+01  4.7548E-05
 -1.9923E+01  4.3151E-05
 -1.9912E+01  3.8575E-05
 -1.9900E+01  3.4847E-05
 -1.9888E+01  3.3086E-05
 -1.9876E+01  3.4068E-05
 -1.9864E+01  3.7927E-05
 -1.9852E+01  4.4111E-05
 -1.9840E+01  5.1565E-05
 -1.9828E+01  5.9064E-05
 -1.9816E+01  6.5537E-05
 -1.9804E+01  7.0274E-05
 -1.9792E+01  7.2960E-05
 -1.9781E+01  7.3573E-05
 -1.9769E+01  7.2243E-05
 -1.9757E+01  6.9154E-05
 -1.9745E+01  6.4530E-05
 -1.9733E+01  5.8711E-05
 -1.9721E+01  5.2207E-05
 -1.9709E+01  4.5713E-05
 -1.9697E+01  3.9994E-05
 -1.9685E+01  3.5711E-05
 -1.9673E+01  3.3231E-05
 -1.9661E+01  3.2522E-05
 -1.9650E+01  3.3183E-05
 -1.9638E+01  3.4600E-05
 -1.9626E+01  3.6166E-05
 -1.9614E+01  3.7462E-05
 -1.9602E+01  3.8330E-05
 -1.9590E+01  3.8816E-05
 -1.9578E+01  3.9041E-05
 -1.9566E+01  3.9071E-05
 -1.9554E+01  3.8878E-05
 -1.9542E+01  3.8404E-05
 -1.9530E+01  3.7702E-05
 -1.9519E+01  3.7050E-05
 -1.9507E+01  3.6966E-05
 -1.9495E+01  3.8067E-05
 -1.9483E+01  4.0830E-05
 -1.9471E+01  4.5331E-05
 -1.9459E+01  5.1102E-05
 -1.9447E+01  5.7174E-05
 -1.9435E+01  6.2320E-05
 -1.9423E+01  6.5415E-05
 -1.9411E+01  6.5781E-05
 -1.9399E+01  6.3391E-05
 -1.9388E+01  5.8863E-05
 -1.9376E+01  5.3273E-05
 -1.9364E+01  4.7877E-05
 -1.9352E+01  4.3853E-05
 -1.9340E+01  4.2139E-05
 -1.9328E+01  4.3386E-05
 -1.9316E+01  4.7964E-05
 -1.9304E+01  5.5967E-05
 -1.9292E+01  6.7159E-05
 -1.9280E+01  8.0879E-05
 -1.9268E+01  9.5975E-05
 -1.9257E+01  1.1085E-04
 -1.9245E+01  1.2367E-04
 -1.9233E+01  1.3273E-04
 -1.9221E+01  1.3684E-04
 -1.9209E+01  1.3565E-04
 -1.9197E+01  1.2964E-04
 -1.9185E+01  1.2000E-04
 -1.9173E+01  1.0823E-04
 -1.9161E+01  9.5785E-05
 -1.9149E+01  8.3817E-05
 -1.9137E+01  7.3156E-05
 -1.9126E+01  6.4439E-05
 -1.9114E+01  5.8286E-05
 -1.9102E+01  5.5350E-05
 -1.9090E+01  5.6186E-05
 -1.9078E+01  6.0982E-05
 -1.9066E+01  6.9313E-05
 -1.9054E+01  8.0132E-05
 -1.9042E+01  9.2116E-05
 -1.9030E+01  1.0429E-04
 -1.9018E+01  1.1670E-04
 -1.9006E+01  1.3073E-04
 -1.8995E+01  1.4885E-04
 -1.8983E+01  1.7367E-04
 -1.8971E+01  2.0655E-04
 -1.8959E+01  2.4640E-04
 -1.8947E+01  2.8907E-04
 -1.8935E+01  3.2784E-04
 -1.8923E+01  3.5503E-04
 -1.8911E+01  3.6428E-04
 -1.8899E+01  3.5264E-04
 -1.8887E+01  3.2192E-04
 -1.8875E+01  2.7848E-04
 -1.8864E+01  2.3173E-04
 -1.8852E+01  1.9180E-04
 -1.8840E+01  1.6719E-04
 -1.8828E+01  1.6327E-04
 -1.8816E+01  1.8205E-04
 -1.8804E+01  2.2291E-04
 -1.8792E+01  2.8385E-04
 -1.8780E+01  3.6232E-04
 -1.8768E+01  4.5515E-04
 -1.8756E+01  5.5749E-04
 -1.8744E+01  6.6151E-04
 -1.8733E+01  7.5573E-04
 -1.8721E+01  8.2594E-04
 -1.8709E+01  8.5801E-04
 -1.8697E+01  8.4190E-04
 -1.8685E+01  7.7568E-04
 -1.8673E+01  6.6766E-04
 -1.8661E+01  5.3573E-04
 -1.8649E+01  4.0347E-04
 -1.8637E+01  2.9422E-04
 -1.8625E+01  2.2476E-04
 -1.8613E+01  2.0101E-04
 -1.8602E+01  2.1701E-04
 -1.8590E+01  2.5783E-04
 -1.8578E+01  3.0523E-04
 -1.8566E+01  3.4404E-04
 -1.8554E+01  3.6677E-04
 -1.8542E+01  3.7495E-04
 -1.8530E+01  3.7690E-04
 -1.8518E+01  3.8299E-04
 -1.8506E+01  4.0064E-04
 -1.8494E+01  4.3100E-04
 -1.8482E+01  4.6880E-04
 -1.8471E+01  5.0511E-04
 -1.8459E+01  5.3170E-04
 -1.8447E+01  5.4493E-04
 -1.8435E+01  5.4716E-04
 -1.8423E+01  5.4513E-04
 -1.8411E+01  5.4593E-04
 -1.8399E+01  5.5252E-04
 -1.8387E+01  5.6099E-04
 -1.8375E+01  5.6124E-04
 -1.8363E+01  5.4104E-04
 -1.8351E+01  4.9214E-04
 -1.8340E+01  4.1589E-04
 -1.8328E+01  3.2582E-04
 -1.8316E+01  2.4585E-04
 -1.8304E+01  2.0405E-04
 -1.8292E+01  2.2412E-04
 -1.8280E+01  3.1723E-04
 -1.8268E+01  4.7740E-04
 -1.8256E+01  6.8193E-04
 -1.8244E+01  8.9691E-04
 -1.8232E+01  1.0858E-03
 -1.8220E+01  1.2183E-03
 -1.8209E+01  1.2768E-03
 -1.8197E+01  1.2590E-03
 -1.8185E+01  1.1759E-03
 -1.8173E+01  1.0467E-03
 -1.8161E+01  8.9330E-04
 -1.8149E+01  7.3513E-04
 -1.8137E+01  5.8673E-04
 -1.8125E+01  4.5766E-04
 -1.8113E+01  3.5394E-04
 -1.8101E+01  2.7967E-04
 -1.8089E+01  2.3772E-04
 -1.8078E+01  2.2921E-04
 -1.8066E+01  2.5221E-04
 -1.8054E+01  3.0062E-04
 -1.8042E+01  3.6413E-04
 -1.8030E+01  4.2958E-04
 -1.8018E+01  4.8371E-04
 -1.8006E+01  5.1620E-04
 -1.7994E+01  5.2216E-04
 -1.7982E+01  5.0305E-04
 -1.7970E+01  4.6576E-04
 -1.7958E+01  4.2020E-04
 -1.7947E+01  3.7628E-04
 -1.7935E+01  3.4124E-04
 -1.7923E+01  3.1809E-04
 -1.7911E+01  3.0550E-04
 -1.7899E+01  2.9893E-04
 -1.7887E+01  2.9248E-04
 -1.7875E+01  2.8089E-04
 -1.7863E+01  2.6113E-04
 -1.7851E+01  2.3322E-04
 -1.7839E+01  2.0028E-04
 -1.7827E+01  1.6781E-04
 -1.7816E+01  1.4250E-04
 -1.7804E+01  1.3075E-04
 -1.7792E+01  1.3724E-04
 -1.7780E+01  1.6378E-04
 -1.7768E+01  2.0874E-04
 -1.7756E+01  2.6715E-04
 -1.7744E+01  3.3161E-04
 -1.7732E+01  3.9371E-04
 -1.7720E+01  4.4558E-04
 -1.7708E+01  4.8132E-04
 -1.7696E+01  4.9770E-04
 -1.7685E+01  4.9431E-04
 -1.7673E+01  4.7306E-04
 -1.7661E+01  4.3740E-04
 -1.7649E+01  3.9149E-04
 -1.7637E+01  3.3972E-04
 -1.7625E+01  2.8644E-04
 -1.7613E+01  2.3596E-04
 -1.7601E+01  1.9251E-04
 -1.7589E+01  1.5986E-04
 -1.7577E+01  1.4080E-04
 -1.7565E+01  1.3642E-04
 -1.7554E+01  1.4560E-04
 -1.7542E+01  1.6503E-04
 -1.7530E+01  1.8978E-04
 -1.7518E+01  2.1440E-04
 -1.7506E+01  2.3414E-04
 -1.7494E+01  2.4596E-04
 -1.7482E+01  2.4908E-04
 -1.7470E+01  2.4491E-04
 -1.7458E+01  2.3653E-04
 -1.7446E+01  2.2780E-04
 -1.7435E+01  2.2258E-04
 -1.7423E+01  2.2401E-04
 -1.7411E+01  2.3399E-04
 -1.7399E+01  2.5284E-04
 -1.7387E+01  2.7908E-04
 -1.7375E+01  3.0934E-04
 -1.7363E+01  3.3863E-04
 -1.7351E+01  3.6108E-04
 -1.7339E+01  3.7114E-04
 -1.7327E+01  3.6503E-04
 -1.7315E+01  3.4209E-04
 -1.7304E+01  3.0542E-04
 -1.7292E+01  2.6174E-04
 -1.7280E+01  2.2021E-04
 -1.7268E+01  1.9063E-04
 -1.7256E+01  1.8143E-04
 -1.7244E+01  1.9808E-04
 -1.7232E+01  2.4214E-04
 -1.7220E+01  3.1134E-04
 -1.7208E+01  4.0012E-04
 -1.7196E+01  5.0059E-04
 -1.7184E+01  6.0336E-04
 -1.7173E+01  6.9823E-04
 -1.7161E+01  7.7488E-04
 -1.7149E+01  8.2383E-04
 -1.7137E+01  8.3777E-04
 -1.7125E+01  8.1306E-04
 -1.7113E+01  7.5105E-04
 -1.7101E+01  6.5862E-04
 -1.7089E+01  5.4753E-04
 -1.7077E+01  4.3258E-04
 -1.7065E+01  3.2887E-04
 -1.7053E+01  2.4885E-04
 -1.7042E+01  1.9997E-04
 -1.7030E+01  1.8369E-04
 -1.7018E+01  1.9592E-04
 -1.7006E+01  2.2884E-04
 -1.6994E+01  2.7330E-04
 -1.6982E+01  3.2106E-04
 -1.6970E+01  3.6651E-04
 -1.6958E+01  4.0746E-04
 -1.6946E+01  4.4527E-04
 -1.6934E+01  4.8430E-04
 -1.6922E+01  5.3086E-04
 -1.6911E+01  5.9171E-04
 -1.6899E+01  6.7201E-04
 -1.6887E+01  7.7314E-04
 -1.6875E+01  8.9067E-04
 -1.6863E+01  1.0133E-03
 -1.6851E+01  1.1238E-03
 -1.6839E+01  1.2015E-03
 -1.6827E+01  1.2276E-03
 -1.6815E+01  1.1905E-03
 -1.6803E+01  1.0902E-03
 -1.6791E+01  9.4087E-04
 -1.6780E+01  7.6835E-04
 -1.6768E+01  6.0599E-04
 -1.6756E+01  4.8779E-04
 -1.6744E+01  4.4204E-04
 -1.6732E+01  4.8682E-04
 -1.6720E+01  6.2816E-04
 -1.6708E+01  8.6075E-04
 -1.6696E+01  1.1700E-03
 -1.6684E+01  1.5338E-03
 -1.6672E+01  1.9232E-03
 -1.6660E+01  2.3027E-03
 -1.6649E+01  2.6304E-03
 -1.6637E+01  2.8617E-03
 -1.6625E+01  2.9562E-03
 -1.6613E+01  2.8875E-03
 -1.6601E+01  2.6525E-03
 -1.6589E+01  2.2770E-03
 -1.6577E+01  1.8147E-03
 -1.6565E+01  1.3378E-03
 -1.6553E+01  9.2116E-04
